episode,phase,pursuer_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
39,train,1,6,8,Pursuers,0,17,13,378.264,0.3
40,train,1,6,8,Evaders,1,200,151,5974.411,0.3
41,train,1,6,8,Pursuers,0,36,28,876.872,0.3
42,train,1,6,8,Pursuers,0,72,63,1885.656,0.3
43,train,1,6,8,Pursuers,0,23,15,593.73,0.3
44,train,1,6,8,Evaders,1,200,149,5797.101,0.3
45,train,1,6,8,Pursuers,0,152,104,4746.248,0.3
46,train,1,6,8,Evaders,1,200,153,6446.046,0.3
47,train,1,6,8,Pursuers,0,7,4,115.365,0.3
48,train,1,6,8,Pursuers,0,128,92,4013.655,0.3
49,train,1,6,8,Pursuers,0,6,3,91.272,0.3
50,train,1,6,8,Pursuers,0,118,77,3743.264,0.3
51,train,1,6,8,Evaders,1,200,142,5946.168,0.3
52,train,1,6,8,Evaders,1,200,151,6338.79,0.3
53,train,1,6,8,Pursuers,0,6,2,89.939,0.3
54,train,1,6,8,Pursuers,0,139,105,4308.699,0.3
55,train,1,6,8,Evaders,1,200,130,6862.178,0.3
56,train,1,6,8,Evaders,1,200,153,6755.712,0.3
57,train,1,6,8,Pursuers,0,88,72,2704.363,0.3
58,train,1,6,8,Pursuers,0,8,5,141.952,0.3
59,train,1,6,8,Evaders,1,200,152,5833.72,0.3
60,train,1,6,8,Pursuers,0,32,24,768.747,0.3
61,train,1,6,8,Evaders,1,200,150,6216.702,0.3
62,train,1,6,8,Evaders,1,200,136,6294.073,0.3
63,train,1,6,8,Evaders,1,200,122,6070.617,0.3
64,train,1,6,8,Pursuers,0,63,43,1817.515,0.3
65,train,1,6,8,Pursuers,0,6,2,88.836,0.3
66,train,1,6,8,Evaders,1,200,165,5992.184,0.3
67,train,1,6,8,Evaders,1,200,133,6051.545,0.3
68,train,1,6,8,Pursuers,0,13,9,263.26,0.3
69,train,1,6,8,Pursuers,0,58,34,1602.962,0.3
70,train,1,6,8,Pursuers,0,65,54,1649.068,0.3
71,train,1,6,8,Evaders,1,200,155,6544.829,0.3
72,train,1,6,8,Pursuers,0,70,56,1970.108,0.3
73,train,1,6,8,Pursuers,0,6,2,89.939,0.3
74,train,1,6,8,Evaders,1,200,130,6489.952,0.3
75,train,1,6,8,Evaders,1,200,163,6296.182,0.3
76,train,1,6,8,Pursuers,0,18,16,395.475,0.3
77,train,1,6,8,Pursuers,0,79,65,2220.671,0.3
78,train,1,6,8,Pursuers,0,40,31,988.564,0.3
79,train,1,6,8,Pursuers,0,127,89,3753.896,0.3
80,train,1,6,8,Evaders,1,200,145,6409.044,0.3
81,train,1,6,8,Pursuers,0,6,3,91.539,0.3
82,train,1,6,8,Pursuers,0,172,123,5177.1,0.3
83,train,1,6,8,Pursuers,0,17,13,369.362,0.3
84,train,1,6,8,Evaders,1,200,132,5835.554,0.3
85,train,1,6,8,Evaders,1,200,162,6196.731,0.3
86,train,1,6,8,Pursuers,0,18,15,438.316,0.3
87,train,1,6,8,Pursuers,0,133,99,4005.855,0.3
88,train,1,6,8,Pursuers,0,93,61,2671.095,0.3
89,train,1,6,8,Pursuers,0,7,2,117.099,0.3
90,train,1,6,8,Pursuers,0,145,106,4094.694,0.3
91,train,1,6,8,Evaders,1,200,139,6153.573,0.3
92,train,1,6,8,Pursuers,0,13,8,291.67,0.3
93,train,1,6,8,Pursuers,0,25,16,592.18,0.3
94,train,1,6,8,Pursuers,0,84,74,2493.877,0.3
95,train,1,6,8,Pursuers,0,8,5,142.219,0.3
96,train,1,6,8,Pursuers,0,29,23,798.168,0.3
97,train,1,6,8,Pursuers,0,32,27,768.886,0.3
98,train,1,6,8,Evaders,1,200,163,6460.633,0.3
99,train,1,6,8,Pursuers,0,5,4,67.984,0.3
100,train,1,6,8,Pursuers,0,11,10,217.959,0.3
101,train,1,6,8,Evaders,1,200,158,6364.619,0.3
102,train,1,6,8,Pursuers,0,40,39,981.002,0.3
103,train,1,6,8,Evaders,1,200,162,6422.807,0.3
104,train,1,6,8,Pursuers,0,21,10,506.634,0.3
105,train,1,6,8,Evaders,1,200,170,6688.785,0.3
106,train,1,6,8,Pursuers,0,180,145,5144.764,0.3
107,train,1,6,8,Pursuers,0,134,110,3819.784,0.3
108,train,1,6,8,Evaders,1,200,135,6162.36,0.3
109,train,1,6,8,Evaders,1,200,146,6295.942,0.3
110,train,1,6,8,Pursuers,0,199,147,6197.104,0.3
111,train,1,6,8,Pursuers,0,12,8,240.388,0.3
112,train,1,6,8,Pursuers,0,55,37,1462.846,0.3
113,train,1,6,8,Evaders,1,200,142,5877.277,0.3
114,train,1,6,8,Pursuers,0,140,99,4318.881,0.3
115,train,1,6,8,Pursuers,0,8,3,146.586,0.3
116,train,1,6,8,Evaders,1,200,159,6469.82,0.3
117,train,1,6,8,Pursuers,0,74,58,2445.862,0.3
118,train,1,6,8,Pursuers,0,46,29,1387.302,0.3
119,train,1,6,8,Evaders,1,200,146,6084.295,0.3
120,train,1,6,8,Pursuers,0,21,15,507.803,0.3
121,train,1,6,8,Pursuers,0,12,11,247.712,0.3
122,train,1,6,8,Pursuers,0,175,152,5350.627,0.3
123,train,1,6,8,Pursuers,0,116,84,3623.64,0.3
124,train,1,6,8,Pursuers,0,78,65,2248.295,0.3
125,train,1,6,8,Pursuers,0,11,6,232.516,0.3
126,train,1,6,8,Evaders,1,200,155,5956.239,0.3
127,train,1,6,8,Evaders,1,200,163,6858.327,0.3
128,train,1,6,8,Pursuers,0,20,13,509.057,0.3
129,train,1,6,8,Pursuers,0,177,137,5204.383,0.3
130,train,1,6,8,Pursuers,0,98,78,3139.344,0.3
131,train,1,6,8,Pursuers,0,56,41,1551.69,0.3
132,train,1,6,8,Evaders,1,200,152,5772.343,0.3
133,train,1,6,8,Pursuers,0,92,85,2442.788,0.3
134,train,1,6,8,Evaders,1,200,144,6104.513,0.3
135,train,1,6,8,Evaders,1,200,144,6000.381,0.3
136,train,1,6,8,Evaders,1,200,171,6709.452,0.3
137,train,1,6,8,Pursuers,0,20,15,456.742,0.3
138,train,1,6,8,Evaders,1,200,144,6733.14,0.3
139,train,1,6,8,Pursuers,0,122,87,3627.557,0.3
140,train,1,6,8,Pursuers,0,7,3,110.949,0.3
141,train,1,6,8,Pursuers,0,159,118,4876.452,0.3
142,train,1,6,8,Pursuers,0,53,41,1584.868,0.3
143,train,1,6,8,Pursuers,0,93,63,2650.712,0.3
144,train,1,6,8,Evaders,1,200,141,6805.766,0.3
145,train,1,6,8,Pursuers,0,65,53,1680.518,0.3
146,train,1,6,8,Evaders,1,200,147,6105.421,0.3
147,train,1,6,8,Pursuers,0,12,7,263.959,0.3
148,train,1,6,8,Evaders,1,200,158,6407.507,0.3
149,train,1,6,8,Evaders,1,200,137,6503.883,0.3
150,train,1,6,8,Pursuers,0,105,86,3155.739,0.3
151,train,1,6,8,Pursuers,0,108,79,3456.587,0.3
152,train,1,6,8,Pursuers,0,122,86,3807.994,0.3
153,train,1,6,8,Pursuers,0,6,3,92.606,0.3
154,train,1,6,8,Pursuers,0,85,48,2379.325,0.3
155,train,1,6,8,Pursuers,0,191,140,6274.419,0.3
156,train,1,6,8,Evaders,1,200,137,6299.486,0.3
157,train,1,6,8,Pursuers,0,193,131,5742.742,0.3
158,train,1,6,8,Pursuers,0,82,63,2522.258,0.3
159,train,1,6,8,Evaders,1,200,149,6644.603,0.3
160,train,1,6,8,Evaders,1,200,153,6620.602,0.3
161,train,1,6,8,Evaders,1,200,146,6915.458,0.3
162,train,1,6,8,Pursuers,0,175,122,5521.126,0.3
163,train,1,6,8,Evaders,1,200,122,6776.744,0.3
164,train,1,6,8,Evaders,1,200,131,6555.954,0.3
165,train,1,6,8,Pursuers,0,6,2,88.633,0.3
166,train,1,6,8,Pursuers,0,30,14,821.431,0.3
167,train,1,6,8,Pursuers,0,188,139,6008.215,0.3
168,train,1,6,8,Pursuers,0,15,11,315.077,0.3
169,train,1,6,8,Evaders,1,200,140,6697.027,0.3
170,train,1,6,8,Pursuers,0,183,151,5971.215,0.3
171,train,1,6,8,Evaders,1,200,148,6272.552,0.3
172,train,1,6,8,Pursuers,0,9,4,173.148,0.3
173,train,1,6,8,Evaders,1,200,163,6395.538,0.3
174,train,1,6,8,Pursuers,0,128,89,3677.691,0.3
175,train,1,6,8,Evaders,1,200,153,6441.742,0.3
176,train,1,6,8,Pursuers,0,133,121,4232.324,0.3
177,train,1,6,8,Evaders,1,200,152,6303.724,0.3
178,train,1,6,8,Evaders,1,200,167,6250.411,0.3
179,train,1,6,8,Evaders,1,200,154,6262.994,0.3
180,train,1,6,8,Pursuers,0,11,5,212.32,0.3
181,train,1,6,8,Pursuers,0,145,103,4482.198,0.3
182,train,1,6,8,Pursuers,0,145,122,4235.178,0.3
183,train,1,6,8,Pursuers,0,67,49,1748.638,0.3
184,train,1,6,8,Evaders,1,200,151,6713.044,0.3
185,train,1,6,8,Evaders,1,200,175,6655.16,0.3
186,train,1,6,8,Pursuers,0,194,139,5517.712,0.3
187,train,1,6,8,Pursuers,0,7,2,116.896,0.3
188,train,1,6,8,Pursuers,0,30,24,731.715,0.3
189,train,1,6,8,Pursuers,0,16,12,377.547,0.3
190,train,1,6,8,Pursuers,0,6,2,89.939,0.3
191,train,1,6,8,Pursuers,0,7,2,113.912,0.3
192,train,1,6,8,Pursuers,0,20,16,446.34,0.3
193,train,1,6,8,Pursuers,0,7,3,110.949,0.3
194,train,1,6,8,Pursuers,0,118,89,3152.365,0.3
195,train,1,6,8,Evaders,1,200,158,6592.0,0.3
196,train,1,6,8,Pursuers,0,7,4,111.042,0.3
197,train,1,6,8,Evaders,1,200,149,6276.522,0.3
198,train,1,6,8,Evaders,1,200,147,6408.593,0.3
199,train,1,6,8,Pursuers,0,5,1,60.477,0.3
0,eval,1,6,8,Evaders,1,200,196,,0.0
1,eval,1,6,8,Evaders,1,200,196,,0.0
2,eval,1,6,8,Evaders,1,200,196,,0.0
3,eval,1,6,8,Evaders,1,200,196,,0.0
4,eval,1,6,8,Evaders,1,200,196,,0.0
5,eval,1,6,8,Evaders,1,200,196,,0.0
6,eval,1,6,8,Evaders,1,200,196,,0.0
7,eval,1,6,8,Evaders,1,200,196,,0.0
8,eval,1,6,8,Evaders,1,200,196,,0.0
9,eval,1,6,8,Evaders,1,200,196,,0.0
10,eval,1,6,8,Evaders,1,200,196,,0.0
11,eval,1,6,8,Evaders,1,200,196,,0.0
12,eval,1,6,8,Evaders,1,200,196,,0.0
13,eval,1,6,8,Evaders,1,200,196,,0.0
14,eval,1,6,8,Evaders,1,200,196,,0.0
15,eval,1,6,8,Evaders,1,200,196,,0.0
16,eval,1,6,8,Evaders,1,200,196,,0.0
17,eval,1,6,8,Evaders,1,200,196,,0.0
18,eval,1,6,8,Evaders,1,200,196,,0.0
19,eval,1,6,8,Evaders,1,200,196,,0.0
0,train,1,8,4,Pursuers,0,7,6,55.099,0.3
1,train,1,8,4,Pursuers,0,5,3,30.254,0.3
2,train,1,8,4,Pursuers,0,16,4,153.336,0.3
3,train,1,8,4,Pursuers,0,11,3,105.288,0.3
4,train,1,8,4,Pursuers,0,12,4,84.172,0.3
5,train,1,8,4,Pursuers,0,65,38,878.392,0.3
6,train,1,8,4,Pursuers,0,5,0,27.787,0.3
7,train,1,8,4,Pursuers,0,11,9,101.332,0.3
8,train,1,8,4,Pursuers,0,5,3,30.254,0.3
9,train,1,8,4,Pursuers,0,5,3,30.254,0.3
10,train,1,8,4,Pursuers,0,9,8,78.098,0.3
11,train,1,8,4,Pursuers,0,5,3,30.254,0.3
12,train,1,8,4,Pursuers,0,5,3,30.254,0.3
13,train,1,8,4,Pursuers,0,11,3,87.181,0.3
14,train,1,8,4,Pursuers,0,7,6,56.332,0.3
15,train,1,8,4,Pursuers,0,5,2,29.454,0.3
16,train,1,8,4,Pursuers,0,9,5,84.524,0.3
17,train,1,8,4,Pursuers,0,5,2,29.587,0.3
18,train,1,8,4,Pursuers,0,16,8,100.481,0.3
19,train,1,8,4,Pursuers,0,7,2,50.657,0.3
20,train,1,8,4,Pursuers,0,5,4,31.328,0.3
21,train,1,8,4,Pursuers,0,9,6,85.857,0.3
22,train,1,8,4,Pursuers,0,11,4,105.954,0.3
23,train,1,8,4,Pursuers,0,12,8,123.47,0.3
24,train,1,8,4,Pursuers,0,11,4,105.954,0.3
25,train,1,8,4,Pursuers,0,5,3,30.254,0.3
26,train,1,8,4,Pursuers,0,7,5,58.988,0.3
27,train,1,8,4,Pursuers,0,6,5,46.29,0.3
28,train,1,8,4,Pursuers,0,11,4,105.802,0.3
29,train,1,8,4,Pursuers,0,9,4,70.479,0.3
30,train,1,8,4,Pursuers,0,8,3,68.786,0.3
31,train,1,8,4,Pursuers,0,10,4,96.528,0.3
32,train,1,8,4,Pursuers,0,10,5,97.195,0.3
33,train,1,8,4,Pursuers,0,7,6,60.322,0.3
34,train,1,8,4,Pursuers,0,5,4,32.254,0.3
35,train,1,8,4,Pursuers,0,9,3,82.724,0.3
36,train,1,8,4,Pursuers,0,11,5,89.181,0.3
37,train,1,8,4,Pursuers,0,13,4,116.919,0.3
38,train,1,8,4,Pursuers,0,6,4,43.419,0.3
39,train,1,8,4,Pursuers,0,10,5,82.03,0.3
40,train,1,8,4,Pursuers,0,8,5,71.786,0.3
41,train,1,8,4,Pursuers,0,11,3,87.048,0.3
42,train,1,8,4,Pursuers,0,7,3,56.322,0.3
43,train,1,8,4,Pursuers,0,5,3,30.254,0.3
44,train,1,8,4,Pursuers,0,9,5,72.479,0.3
45,train,1,8,4,Pursuers,0,15,4,156.212,0.3
46,train,1,8,4,Pursuers,0,7,3,50.457,0.3
47,train,1,8,4,Pursuers,0,9,5,83.857,0.3
48,train,1,8,4,Pursuers,0,5,4,32.254,0.3
49,train,1,8,4,Pursuers,0,11,4,87.848,0.3
50,train,1,8,4,Pursuers,0,11,4,105.954,0.3
51,train,1,8,4,Pursuers,0,7,5,58.988,0.3
52,train,1,8,4,Pursuers,0,6,4,45.284,0.3
53,train,1,8,4,Pursuers,0,8,3,59.839,0.3
54,train,1,8,4,Pursuers,0,6,4,45.488,0.3
55,train,1,8,4,Pursuers,0,9,4,82.524,0.3
56,train,1,8,4,Pursuers,0,9,5,83.857,0.3
57,train,1,8,4,Pursuers,0,6,4,45.623,0.3
58,train,1,8,4,Pursuers,0,5,3,30.254,0.3
59,train,1,8,4,Pursuers,0,5,5,32.459,0.3
60,train,1,8,4,Pursuers,0,8,4,67.869,0.3
61,train,1,8,4,Pursuers,0,5,3,31.587,0.3
62,train,1,8,4,Pursuers,0,10,4,96.528,0.3
63,train,1,8,4,Pursuers,0,11,4,105.954,0.3
64,train,1,8,4,Pursuers,0,8,4,69.786,0.3
65,train,1,8,4,Pursuers,0,9,5,35.573,0.3
66,train,1,8,4,Pursuers,0,21,9,227.68,0.3
67,train,1,8,4,Pursuers,0,8,3,60.173,0.3
68,train,1,8,4,Pursuers,0,33,10,379.186,0.3
69,train,1,8,4,Pursuers,0,11,3,86.848,0.3
70,train,1,8,4,Pursuers,0,11,4,105.954,0.3
71,train,1,8,4,Pursuers,0,7,5,58.988,0.3
72,train,1,8,4,Pursuers,0,6,5,44.419,0.3
73,train,1,8,4,Pursuers,0,5,4,31.328,0.3
74,train,1,8,4,Pursuers,0,8,3,60.039,0.3
75,train,1,8,4,Pursuers,0,5,3,31.587,0.3
76,train,1,8,4,Pursuers,0,17,12,167.108,0.3
77,train,1,8,4,Pursuers,0,6,5,44.419,0.3
78,train,1,8,4,Pursuers,0,8,4,60.839,0.3
79,train,1,8,4,Pursuers,0,11,4,87.848,0.3
80,train,1,8,4,Pursuers,0,11,2,104.488,0.3
81,train,1,8,4,Pursuers,0,5,4,31.315,0.3
82,train,1,8,4,Pursuers,0,8,5,71.786,0.3
83,train,1,8,4,Pursuers,0,8,4,61.373,0.3
84,train,1,8,4,Pursuers,0,10,4,73.451,0.3
85,train,1,8,4,Pursuers,0,11,4,105.954,0.3
86,train,1,8,4,Pursuers,0,10,4,80.03,0.3
87,train,1,8,4,Pursuers,0,11,4,87.848,0.3
88,train,1,8,4,Pursuers,0,7,6,54.97,0.3
89,train,1,8,4,Pursuers,0,7,5,58.988,0.3
90,train,1,8,4,Pursuers,0,10,4,81.23,0.3
91,train,1,8,4,Pursuers,0,10,9,91.062,0.3
92,train,1,8,4,Pursuers,0,11,4,106.288,0.3
93,train,1,8,4,Pursuers,0,11,4,105.954,0.3
94,train,1,8,4,Pursuers,0,7,6,55.04,0.3
95,train,1,8,4,Pursuers,0,11,4,103.963,0.3
96,train,1,8,4,Pursuers,0,7,5,58.988,0.3
97,train,1,8,4,Pursuers,0,6,4,45.488,0.3
98,train,1,8,4,Pursuers,0,8,5,72.119,0.3
99,train,1,8,4,Pursuers,0,12,7,110.823,0.3
100,train,1,8,4,Pursuers,0,11,3,104.802,0.3
101,train,1,8,4,Pursuers,0,11,4,105.954,0.3
102,train,1,8,4,Pursuers,0,7,4,51.123,0.3
103,train,1,8,4,Pursuers,0,11,3,105.154,0.3
104,train,1,8,4,Pursuers,0,6,5,44.419,0.3
105,train,1,8,4,Pursuers,0,11,4,105.954,0.3
106,train,1,8,4,Pursuers,0,5,4,31.328,0.3
107,train,1,8,4,Pursuers,0,6,5,46.155,0.3
108,train,1,8,4,Pursuers,0,5,3,31.787,0.3
109,train,1,8,4,Pursuers,0,8,3,67.069,0.3
110,train,1,8,4,Pursuers,0,9,4,33.676,0.3
111,train,1,8,4,Pursuers,0,10,4,96.195,0.3
112,train,1,8,4,Pursuers,0,8,5,71.786,0.3
113,train,1,8,4,Pursuers,0,9,3,70.812,0.3
114,train,1,8,4,Pursuers,0,11,9,102.281,0.3
115,train,1,8,4,Pursuers,0,5,3,31.587,0.3
116,train,1,8,4,Pursuers,0,11,3,86.495,0.3
117,train,1,8,4,Pursuers,0,9,3,82.724,0.3
118,train,1,8,4,Pursuers,0,13,6,118.514,0.3
119,train,1,8,4,Pursuers,0,10,5,105.262,0.3
120,train,1,8,4,Pursuers,0,7,4,56.988,0.3
121,train,1,8,4,Pursuers,0,7,3,55.988,0.3
122,train,1,8,4,Pursuers,0,5,4,31.328,0.3
123,train,1,8,4,Pursuers,0,11,4,87.848,0.3
124,train,1,8,4,Pursuers,0,9,5,84.524,0.3
125,train,1,8,4,Pursuers,0,11,3,104.954,0.3
126,train,1,8,4,Pursuers,0,9,4,83.524,0.3
127,train,1,8,4,Pursuers,0,11,4,106.488,0.3
128,train,1,8,4,Pursuers,0,5,4,32.254,0.3
129,train,1,8,4,Pursuers,0,11,4,105.954,0.3
130,train,1,8,4,Pursuers,0,12,7,104.384,0.3
131,train,1,8,4,Pursuers,0,11,4,87.848,0.3
132,train,1,8,4,Pursuers,0,11,4,105.954,0.3
133,train,1,8,4,Pursuers,0,5,3,30.254,0.3
134,train,1,8,4,Pursuers,0,9,5,72.479,0.3
135,train,1,8,4,Pursuers,0,5,3,31.254,0.3
136,train,1,8,4,Pursuers,0,5,3,30.315,0.3
137,train,1,8,4,Pursuers,0,9,5,83.857,0.3
138,train,1,8,4,Pursuers,0,7,5,58.988,0.3
139,train,1,8,4,Pursuers,0,6,4,4.645,0.3
140,train,1,8,4,Pursuers,0,7,3,57.522,0.3
141,train,1,8,4,Pursuers,0,9,3,69.812,0.3
142,train,1,8,4,Pursuers,0,7,4,55.031,0.3
143,train,1,8,4,Pursuers,0,5,3,30.254,0.3
144,train,1,8,4,Pursuers,0,8,5,71.786,0.3
145,train,1,8,4,Pursuers,0,8,5,71.786,0.3
146,train,1,8,4,Pursuers,0,7,4,58.188,0.3
147,train,1,8,4,Pursuers,0,5,3,30.648,0.3
148,train,1,8,4,Pursuers,0,5,3,31.254,0.3
149,train,1,8,4,Pursuers,0,5,3,30.254,0.3
150,train,1,8,4,Pursuers,0,5,3,31.587,0.3
151,train,1,8,4,Pursuers,0,6,5,46.155,0.3
152,train,1,8,4,Pursuers,0,7,5,53.123,0.3
153,train,1,8,4,Pursuers,0,11,6,86.009,0.3
154,train,1,8,4,Pursuers,0,16,4,152.899,0.3
155,train,1,8,4,Pursuers,0,11,4,87.848,0.3
156,train,1,8,4,Pursuers,0,9,8,80.308,0.3
157,train,1,8,4,Pursuers,0,13,4,117.048,0.3
158,train,1,8,4,Pursuers,0,6,4,43.753,0.3
159,train,1,8,4,Pursuers,0,8,4,69.786,0.3
160,train,1,8,4,Pursuers,0,5,3,30.254,0.3
161,train,1,8,4,Pursuers,0,11,5,107.802,0.3
162,train,1,8,4,Pursuers,0,6,3,3.978,0.3
163,train,1,8,4,Pursuers,0,11,7,100.335,0.3
164,train,1,8,4,Pursuers,0,5,4,32.254,0.3
165,train,1,8,4,Pursuers,0,5,3,33.957,0.3
166,train,1,8,4,Pursuers,0,7,4,51.123,0.3
167,train,1,8,4,Pursuers,0,5,2,29.587,0.3
168,train,1,8,4,Pursuers,0,8,5,72.847,0.3
169,train,1,8,4,Pursuers,0,11,4,87.848,0.3
170,train,1,8,4,Pursuers,0,5,4,32.254,0.3
171,train,1,8,4,Pursuers,0,5,2,29.454,0.3
172,train,1,8,4,Pursuers,0,5,4,32.254,0.3
173,train,1,8,4,Pursuers,0,8,2,77.84,0.3
174,train,1,8,4,Pursuers,0,12,5,77.331,0.3
175,train,1,8,4,Pursuers,0,11,4,87.848,0.3
176,train,1,8,4,Pursuers,0,6,4,45.284,0.3
177,train,1,8,4,Pursuers,0,5,3,30.315,0.3
178,train,1,8,4,Pursuers,0,11,7,109.232,0.3
179,train,1,8,4,Pursuers,0,10,3,79.03,0.3
180,train,1,8,4,Pursuers,0,11,4,87.848,0.3
181,train,1,8,4,Pursuers,0,7,5,59.322,0.3
182,train,1,8,4,Pursuers,0,10,4,95.195,0.3
183,train,1,8,4,Pursuers,0,10,3,94.195,0.3
184,train,1,8,4,Pursuers,0,7,4,51.123,0.3
185,train,1,8,4,Pursuers,0,9,4,83.524,0.3
186,train,1,8,4,Pursuers,0,5,1,28.787,0.3
187,train,1,8,4,Pursuers,0,5,4,31.315,0.3
188,train,1,8,4,Pursuers,0,11,4,87.848,0.3
189,train,1,8,4,Pursuers,0,6,5,46.155,0.3
190,train,1,8,4,Pursuers,0,5,3,30.254,0.3
191,train,1,8,4,Pursuers,0,11,4,104.582,0.3
192,train,1,8,4,Pursuers,0,5,3,30.126,0.3
193,train,1,8,4,Pursuers,0,11,4,87.848,0.3
194,train,1,8,4,Pursuers,0,8,4,69.786,0.3
195,train,1,8,4,Pursuers,0,5,3,30.588,0.3
196,train,1,8,4,Pursuers,0,11,5,107.288,0.3
197,train,1,8,4,Pursuers,0,10,5,97.195,0.3
198,train,1,8,4,Pursuers,0,9,4,71.812,0.3
199,train,1,8,4,Pursuers,0,11,3,104.954,0.3
0,eval,1,8,4,Pursuers,0,11,4,,0.0
1,eval,1,8,4,Pursuers,0,11,4,,0.0
2,eval,1,8,4,Pursuers,0,11,4,,0.0
3,eval,1,8,4,Pursuers,0,11,4,,0.0
4,eval,1,8,4,Pursuers,0,11,4,,0.0
5,eval,1,8,4,Pursuers,0,11,4,,0.0
6,eval,1,8,4,Pursuers,0,11,4,,0.0
7,eval,1,8,4,Pursuers,0,16,4,,0.0
8,eval,1,8,4,Pursuers,0,11,4,,0.0
9,eval,1,8,4,Pursuers,0,11,4,,0.0
10,eval,1,8,4,Pursuers,0,11,4,,0.0
11,eval,1,8,4,Pursuers,0,11,4,,0.0
12,eval,1,8,4,Pursuers,0,11,4,,0.0
13,eval,1,8,4,Pursuers,0,11,4,,0.0
14,eval,1,8,4,Pursuers,0,16,4,,0.0
15,eval,1,8,4,Pursuers,0,11,4,,0.0
16,eval,1,8,4,Pursuers,0,11,4,,0.0
17,eval,1,8,4,Pursuers,0,11,4,,0.0
18,eval,1,8,4,Pursuers,0,11,4,,0.0
19,eval,1,8,4,Pursuers,0,11,4,,0.0
0,train,1,8,6,Pursuers,0,13,13,189.598,0.3
1,train,1,8,6,Pursuers,0,6,6,72.609,0.3
2,train,1,8,6,Pursuers,0,13,12,194.663,0.3
3,train,1,8,6,Pursuers,0,7,6,86.135,0.3
4,train,1,8,6,Pursuers,0,43,27,873.408,0.3
5,train,1,8,6,Pursuers,0,8,5,108.239,0.3
6,train,1,8,6,Pursuers,0,7,4,86.38,0.3
7,train,1,8,6,Pursuers,0,11,5,92.49,0.3
8,train,1,8,6,Pursuers,0,9,5,124.678,0.3
9,train,1,8,6,Pursuers,0,7,4,87.935,0.3
10,train,1,8,6,Pursuers,0,14,7,192.805,0.3
11,train,1,8,6,Pursuers,0,11,4,142.292,0.3
12,train,1,8,6,Pursuers,0,11,4,139.017,0.3
13,train,1,8,6,Pursuers,0,29,8,454.196,0.3
14,train,1,8,6,Pursuers,0,8,5,105.77,0.3
15,train,1,8,6,Pursuers,0,9,6,128.053,0.3
16,train,1,8,6,Pursuers,0,7,5,88.074,0.3
17,train,1,8,6,Pursuers,0,9,3,113.539,0.3
18,train,1,8,6,Pursuers,0,11,2,137.623,0.3
19,train,1,8,6,Pursuers,0,15,7,207.467,0.3
20,train,1,8,6,Pursuers,0,17,5,198.903,0.3
21,train,1,8,6,Pursuers,0,9,6,124.08,0.3
22,train,1,8,6,Pursuers,0,10,3,128.72,0.3
23,train,1,8,6,Pursuers,0,11,4,144.431,0.3
24,train,1,8,6,Pursuers,0,43,19,749.663,0.3
25,train,1,8,6,Pursuers,0,8,3,98.244,0.3
26,train,1,8,6,Pursuers,0,8,5,104.253,0.3
27,train,1,8,6,Pursuers,0,9,2,115.974,0.3
28,train,1,8,6,Pursuers,0,20,9,270.452,0.3
29,train,1,8,6,Pursuers,0,8,3,97.784,0.3
30,train,1,8,6,Pursuers,0,19,8,255.21,0.3
31,train,1,8,6,Pursuers,0,9,4,115.774,0.3
32,train,1,8,6,Pursuers,0,10,4,130.22,0.3
33,train,1,8,6,Pursuers,0,35,12,496.705,0.3
34,train,1,8,6,Pursuers,0,16,5,192.128,0.3
35,train,1,8,6,Pursuers,0,14,5,209.212,0.3
36,train,1,8,6,Pursuers,0,22,10,314.283,0.3
37,train,1,8,6,Pursuers,0,11,6,134.944,0.3
38,train,1,8,6,Pursuers,0,66,20,880.017,0.3
39,train,1,8,6,Pursuers,0,16,9,221.913,0.3
40,train,1,8,6,Pursuers,0,13,5,172.954,0.3
41,train,1,8,6,Pursuers,0,9,6,116.458,0.3
42,train,1,8,6,Pursuers,0,17,6,223.23,0.3
43,train,1,8,6,Pursuers,0,7,5,87.34,0.3
44,train,1,8,6,Pursuers,0,16,5,212.424,0.3
45,train,1,8,6,Pursuers,0,9,6,110.392,0.3
46,train,1,8,6,Pursuers,0,7,5,81.768,0.3
47,train,1,8,6,Pursuers,0,9,4,116.975,0.3
48,train,1,8,6,Pursuers,0,9,5,122.417,0.3
49,train,1,8,6,Pursuers,0,20,9,308.084,0.3
50,train,1,8,6,Pursuers,0,31,11,524.221,0.3
51,train,1,8,6,Pursuers,0,6,5,70.404,0.3
52,train,1,8,6,Pursuers,0,15,5,219.445,0.3
53,train,1,8,6,Pursuers,0,12,6,170.826,0.3
54,train,1,8,6,Pursuers,0,69,38,1413.251,0.3
55,train,1,8,6,Pursuers,0,52,22,951.811,0.3
56,train,1,8,6,Pursuers,0,35,15,619.003,0.3
57,train,1,8,6,Pursuers,0,9,3,117.908,0.3
58,train,1,8,6,Pursuers,0,11,3,149.626,0.3
59,train,1,8,6,Pursuers,0,6,5,69.69,0.3
60,train,1,8,6,Pursuers,0,14,8,220.244,0.3
61,train,1,8,6,Pursuers,0,7,4,85.405,0.3
62,train,1,8,6,Pursuers,0,8,7,103.591,0.3
63,train,1,8,6,Pursuers,0,9,3,117.917,0.3
64,train,1,8,6,Pursuers,0,8,3,100.83,0.3
