episode,phase,pursuer_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
160,train,1,6,8,Evaders,1,200,149,6769.458,0.1
161,train,1,6,8,Pursuers,0,134,76,4220.358,0.1
162,train,1,6,8,Pursuers,0,172,121,5655.551,0.1
163,train,1,6,8,Pursuers,0,5,3,63.723,0.1
164,train,1,6,8,Pursuers,0,61,37,1796.08,0.1
165,train,1,6,8,Pursuers,0,22,12,579.552,0.1
166,train,1,6,8,Evaders,1,200,163,6869.015,0.1
167,train,1,6,8,Evaders,1,200,151,6760.815,0.1
168,train,1,6,8,Pursuers,0,26,14,671.742,0.1
169,train,1,6,8,Evaders,1,200,122,6700.43,0.1
170,train,1,6,8,Pursuers,0,35,20,942.258,0.1
171,train,1,6,8,Pursuers,0,37,24,1065.018,0.1
172,train,1,6,8,Evaders,1,200,161,6852.416,0.1
173,train,1,6,8,Pursuers,0,21,12,511.746,0.1
174,train,1,6,8,Evaders,1,200,159,6845.109,0.1
175,train,1,6,8,Evaders,1,200,140,6730.345,0.1
176,train,1,6,8,Evaders,1,200,162,6916.014,0.1
177,train,1,6,8,Evaders,1,200,141,6725.221,0.1
178,train,1,6,8,Evaders,1,200,139,6780.255,0.1
179,train,1,6,8,Evaders,1,200,151,6687.727,0.1
180,train,1,6,8,Evaders,1,200,154,6842.933,0.1
181,train,1,6,8,Evaders,1,200,149,6837.836,0.1
182,train,1,6,8,Evaders,1,200,143,6734.892,0.1
183,train,1,6,8,Evaders,1,200,161,6886.463,0.1
184,train,1,6,8,Evaders,1,200,149,6745.621,0.1
185,train,1,6,8,Evaders,1,200,142,6798.593,0.1
186,train,1,6,8,Pursuers,0,198,121,6546.112,0.1
187,train,1,6,8,Evaders,1,200,153,6765.8,0.1
188,train,1,6,8,Evaders,1,200,156,6805.613,0.1
189,train,1,6,8,Evaders,1,200,158,6835.817,0.1
190,train,1,6,8,Pursuers,0,10,4,181.79,0.1
191,train,1,6,8,Evaders,1,200,172,6830.776,0.1
192,train,1,6,8,Pursuers,0,153,110,4989.865,0.1
193,train,1,6,8,Evaders,1,200,156,6808.822,0.1
194,train,1,6,8,Evaders,1,200,156,6922.431,0.1
195,train,1,6,8,Evaders,1,200,151,6735.877,0.1
196,train,1,6,8,Pursuers,0,164,132,5475.025,0.1
197,train,1,6,8,Pursuers,0,162,103,5215.787,0.1
198,train,1,6,8,Pursuers,0,46,20,1343.615,0.1
199,train,1,6,8,Evaders,1,200,153,6884.163,0.1
0,eval,1,6,8,Evaders,1,200,192,,0.0
1,eval,1,6,8,Evaders,1,200,192,,0.0
2,eval,1,6,8,Evaders,1,200,192,,0.0
3,eval,1,6,8,Evaders,1,200,192,,0.0
4,eval,1,6,8,Evaders,1,200,192,,0.0
5,eval,1,6,8,Evaders,1,200,192,,0.0
6,eval,1,6,8,Evaders,1,200,192,,0.0
7,eval,1,6,8,Evaders,1,200,193,,0.0
8,eval,1,6,8,Evaders,1,200,193,,0.0
9,eval,1,6,8,Evaders,1,200,193,,0.0
10,eval,1,6,8,Evaders,1,200,192,,0.0
11,eval,1,6,8,Evaders,1,200,192,,0.0
12,eval,1,6,8,Evaders,1,200,193,,0.0
13,eval,1,6,8,Evaders,1,200,192,,0.0
14,eval,1,6,8,Evaders,1,200,193,,0.0
15,eval,1,6,8,Evaders,1,200,192,,0.0
16,eval,1,6,8,Evaders,1,200,192,,0.0
17,eval,1,6,8,Evaders,1,200,192,,0.0
18,eval,1,6,8,Evaders,1,200,192,,0.0
19,eval,1,6,8,Evaders,1,200,193,,0.0
0,train,1,8,4,Pursuers,0,8,4,70.986,0.1
1,train,1,8,4,Evaders,1,200,42,2611.966,0.1
2,train,1,8,4,Pursuers,0,5,4,32.254,0.1
3,train,1,8,4,Pursuers,0,13,5,117.714,0.1
4,train,1,8,4,Pursuers,0,11,4,105.954,0.1
5,train,1,8,4,Pursuers,0,45,12,556.238,0.1
6,train,1,8,4,Pursuers,0,11,3,105.002,0.1
7,train,1,8,4,Pursuers,0,11,4,105.954,0.1
8,train,1,8,4,Pursuers,0,11,4,105.954,0.1
9,train,1,8,4,Pursuers,0,11,4,105.954,0.1
10,train,1,8,4,Pursuers,0,11,4,105.954,0.1
11,train,1,8,4,Pursuers,0,11,4,105.954,0.1
12,train,1,8,4,Pursuers,0,5,3,30.254,0.1
13,train,1,8,4,Pursuers,0,11,4,105.954,0.1
14,train,1,8,4,Pursuers,0,11,4,106.912,0.1
15,train,1,8,4,Pursuers,0,11,4,105.954,0.1
16,train,1,8,4,Pursuers,0,11,3,102.963,0.1
17,train,1,8,4,Pursuers,0,37,10,505.493,0.1
18,train,1,8,4,Pursuers,0,9,5,84.524,0.1
19,train,1,8,4,Pursuers,0,11,3,106.246,0.1
20,train,1,8,4,Pursuers,0,42,9,579.912,0.1
21,train,1,8,4,Pursuers,0,11,4,105.954,0.1
22,train,1,8,4,Pursuers,0,7,5,57.39,0.1
23,train,1,8,4,Pursuers,0,11,3,106.112,0.1
24,train,1,8,4,Pursuers,0,11,4,105.541,0.1
25,train,1,8,4,Pursuers,0,8,4,68.414,0.1
26,train,1,8,4,Evaders,1,200,36,3104.811,0.1
27,train,1,8,4,Pursuers,0,11,4,105.541,0.1
28,train,1,8,4,Pursuers,0,9,5,85.048,0.1
29,train,1,8,4,Pursuers,0,106,22,1422.127,0.1
30,train,1,8,4,Pursuers,0,11,3,105.154,0.1
31,train,1,8,4,Pursuers,0,11,4,105.954,0.1
32,train,1,8,4,Pursuers,0,5,3,30.254,0.1
33,train,1,8,4,Pursuers,0,11,4,105.954,0.1
34,train,1,8,4,Pursuers,0,11,4,105.954,0.1
35,train,1,8,4,Pursuers,0,11,4,106.912,0.1
36,train,1,8,4,Pursuers,0,7,4,56.988,0.1
37,train,1,8,4,Pursuers,0,10,3,112.197,0.1
38,train,1,8,4,Pursuers,0,5,3,30.254,0.1
39,train,1,8,4,Pursuers,0,11,4,106.912,0.1
40,train,1,8,4,Pursuers,0,10,4,106.971,0.1
41,train,1,8,4,Pursuers,0,14,7,151.175,0.1
42,train,1,8,4,Pursuers,0,11,4,106.912,0.1
43,train,1,8,4,Pursuers,0,11,4,105.541,0.1
44,train,1,8,4,Pursuers,0,112,24,1616.088,0.1
45,train,1,8,4,Pursuers,0,85,19,1188.738,0.1
46,train,1,8,4,Pursuers,0,10,4,95.195,0.1
47,train,1,8,4,Pursuers,0,11,4,105.954,0.1
48,train,1,8,4,Pursuers,0,5,4,32.254,0.1
49,train,1,8,4,Pursuers,0,11,4,105.954,0.1
50,train,1,8,4,Pursuers,0,8,5,70.414,0.1
51,train,1,8,4,Pursuers,0,11,4,105.541,0.1
52,train,1,8,4,Pursuers,0,11,4,106.912,0.1
53,train,1,8,4,Pursuers,0,11,4,106.912,0.1
54,train,1,8,4,Pursuers,0,10,4,93.339,0.1
55,train,1,8,4,Pursuers,0,11,4,106.912,0.1
56,train,1,8,4,Pursuers,0,11,4,106.912,0.1
57,train,1,8,4,Pursuers,0,7,4,55.031,0.1
58,train,1,8,4,Pursuers,0,111,24,1623.708,0.1
59,train,1,8,4,Pursuers,0,5,4,32.254,0.1
60,train,1,8,4,Pursuers,0,11,4,87.495,0.1
61,train,1,8,4,Pursuers,0,11,4,106.912,0.1
62,train,1,8,4,Pursuers,0,10,3,94.195,0.1
63,train,1,8,4,Pursuers,0,11,5,107.288,0.1
64,train,1,8,4,Pursuers,0,11,4,106.912,0.1
65,train,1,8,4,Pursuers,0,9,4,82.524,0.1
66,train,1,8,4,Pursuers,0,28,9,337.788,0.1
67,train,1,8,4,Pursuers,0,8,5,72.18,0.1
68,train,1,8,4,Pursuers,0,11,4,106.912,0.1
69,train,1,8,4,Pursuers,0,11,4,105.954,0.1
70,train,1,8,4,Pursuers,0,11,4,105.954,0.1
71,train,1,8,4,Pursuers,0,7,5,58.988,0.1
72,train,1,8,4,Pursuers,0,11,3,105.154,0.1
73,train,1,8,4,Pursuers,0,5,4,31.315,0.1
74,train,1,8,4,Pursuers,0,11,4,105.954,0.1
75,train,1,8,4,Pursuers,0,5,4,31.588,0.1
76,train,1,8,4,Pursuers,0,11,4,105.954,0.1
77,train,1,8,4,Pursuers,0,11,4,105.802,0.1
78,train,1,8,4,Pursuers,0,11,3,104.954,0.1
79,train,1,8,4,Pursuers,0,11,4,106.912,0.1
80,train,1,8,4,Pursuers,0,11,4,105.954,0.1
81,train,1,8,4,Pursuers,0,11,4,105.954,0.1
82,train,1,8,4,Pursuers,0,9,4,82.524,0.1
83,train,1,8,4,Pursuers,0,5,3,30.254,0.1
84,train,1,8,4,Pursuers,0,11,4,106.912,0.1
85,train,1,8,4,Pursuers,0,11,4,105.541,0.1
86,train,1,8,4,Pursuers,0,9,5,84.524,0.1
87,train,1,8,4,Pursuers,0,44,14,574.489,0.1
88,train,1,8,4,Pursuers,0,9,4,82.524,0.1
89,train,1,8,4,Pursuers,0,11,4,105.954,0.1
90,train,1,8,4,Pursuers,0,11,4,105.954,0.1
91,train,1,8,4,Pursuers,0,13,6,133.567,0.1
92,train,1,8,4,Evaders,1,200,44,2991.561,0.1
93,train,1,8,4,Pursuers,0,11,2,104.154,0.1
94,train,1,8,4,Pursuers,0,66,15,903.336,0.1
95,train,1,8,4,Pursuers,0,7,4,56.988,0.1
96,train,1,8,4,Pursuers,0,8,4,69.786,0.1
97,train,1,8,4,Pursuers,0,11,3,105.154,0.1
98,train,1,8,4,Pursuers,0,7,5,58.988,0.1
99,train,1,8,4,Pursuers,0,20,6,225.73,0.1
100,train,1,8,4,Pursuers,0,17,8,193.752,0.1
101,train,1,8,4,Pursuers,0,11,4,105.954,0.1
102,train,1,8,4,Pursuers,0,5,3,30.254,0.1
103,train,1,8,4,Pursuers,0,9,5,84.524,0.1
104,train,1,8,4,Pursuers,0,13,6,117.367,0.1
105,train,1,8,4,Pursuers,0,10,5,97.841,0.1
106,train,1,8,4,Pursuers,0,11,4,106.912,0.1
107,train,1,8,4,Pursuers,0,40,11,496.782,0.1
108,train,1,8,4,Pursuers,0,11,4,106.912,0.1
109,train,1,8,4,Pursuers,0,11,4,105.954,0.1
110,train,1,8,4,Pursuers,0,10,4,95.195,0.1
111,train,1,8,4,Pursuers,0,11,4,103.963,0.1
112,train,1,8,4,Pursuers,0,11,3,104.954,0.1
113,train,1,8,4,Pursuers,0,11,4,106.912,0.1
114,train,1,8,4,Pursuers,0,10,5,96.469,0.1
115,train,1,8,4,Pursuers,0,11,4,106.912,0.1
116,train,1,8,4,Pursuers,0,8,5,71.786,0.1
117,train,1,8,4,Pursuers,0,6,5,45.29,0.1
118,train,1,8,4,Pursuers,0,7,4,51.774,0.1
119,train,1,8,4,Pursuers,0,147,33,2037.159,0.1
120,train,1,8,4,Pursuers,0,6,5,46.284,0.1
121,train,1,8,4,Pursuers,0,84,19,1147.793,0.1
122,train,1,8,4,Pursuers,0,46,10,633.118,0.1
123,train,1,8,4,Pursuers,0,10,4,93.823,0.1
124,train,1,8,4,Pursuers,0,54,13,740.622,0.1
125,train,1,8,4,Pursuers,0,9,4,83.724,0.1
126,train,1,8,4,Pursuers,0,92,23,1145.299,0.1
127,train,1,8,4,Pursuers,0,11,4,105.954,0.1
128,train,1,8,4,Pursuers,0,11,4,106.912,0.1
129,train,1,8,4,Pursuers,0,11,4,106.912,0.1
130,train,1,8,4,Pursuers,0,11,4,105.954,0.1
131,train,1,8,4,Pursuers,0,178,114,2874.194,0.1
132,train,1,8,4,Pursuers,0,13,5,130.362,0.1
133,train,1,8,4,Pursuers,0,11,3,106.246,0.1
134,train,1,8,4,Pursuers,0,11,4,106.912,0.1
135,train,1,8,4,Pursuers,0,15,6,160.099,0.1
136,train,1,8,4,Pursuers,0,13,6,134.311,0.1
137,train,1,8,4,Pursuers,0,5,4,32.254,0.1
138,train,1,8,4,Pursuers,0,8,5,72.18,0.1
139,train,1,8,4,Pursuers,0,11,4,106.912,0.1
140,train,1,8,4,Pursuers,0,11,4,87.848,0.1
141,train,1,8,4,Pursuers,0,11,4,106.912,0.1
142,train,1,8,4,Pursuers,0,21,6,225.726,0.1
143,train,1,8,4,Pursuers,0,11,3,105.912,0.1
144,train,1,8,4,Pursuers,0,7,5,57.39,0.1
145,train,1,8,4,Pursuers,0,11,4,106.912,0.1
146,train,1,8,4,Pursuers,0,11,4,106.912,0.1
147,train,1,8,4,Pursuers,0,11,4,106.912,0.1
148,train,1,8,4,Pursuers,0,11,4,106.912,0.1
149,train,1,8,4,Pursuers,0,11,3,105.912,0.1
150,train,1,8,4,Pursuers,0,17,6,185.907,0.1
151,train,1,8,4,Pursuers,0,17,6,185.907,0.1
152,train,1,8,4,Pursuers,0,19,8,213.306,0.1
153,train,1,8,4,Pursuers,0,118,25,1664.105,0.1
154,train,1,8,4,Pursuers,0,11,4,106.912,0.1
155,train,1,8,4,Pursuers,0,7,6,57.591,0.1
156,train,1,8,4,Pursuers,0,21,6,214.956,0.1
157,train,1,8,4,Pursuers,0,27,10,319.165,0.1
158,train,1,8,4,Pursuers,0,5,4,31.315,0.1
159,train,1,8,4,Pursuers,0,11,4,106.912,0.1
160,train,1,8,4,Pursuers,0,17,6,185.907,0.1
161,train,1,8,4,Pursuers,0,19,6,211.696,0.1
162,train,1,8,4,Pursuers,0,8,5,72.18,0.1
163,train,1,8,4,Pursuers,0,11,4,106.912,0.1
164,train,1,8,4,Pursuers,0,20,6,215.046,0.1
165,train,1,8,4,Pursuers,0,9,5,85.048,0.1
166,train,1,8,4,Pursuers,0,11,4,87.848,0.1
167,train,1,8,4,Pursuers,0,11,4,106.912,0.1
168,train,1,8,4,Pursuers,0,11,4,106.912,0.1
169,train,1,8,4,Pursuers,0,11,4,106.912,0.1
170,train,1,8,4,Pursuers,0,11,4,106.912,0.1
171,train,1,8,4,Pursuers,0,11,4,106.912,0.1
172,train,1,8,4,Pursuers,0,11,3,106.246,0.1
173,train,1,8,4,Pursuers,0,11,4,87.848,0.1
174,train,1,8,4,Pursuers,0,11,4,106.912,0.1
175,train,1,8,4,Pursuers,0,11,4,106.912,0.1
176,train,1,8,4,Pursuers,0,21,6,225.726,0.1
177,train,1,8,4,Pursuers,0,21,5,225.059,0.1
178,train,1,8,4,Pursuers,0,19,7,205.764,0.1
179,train,1,8,4,Pursuers,0,11,4,106.912,0.1
180,train,1,8,4,Pursuers,0,7,5,57.39,0.1
181,train,1,8,4,Pursuers,0,11,4,106.912,0.1
182,train,1,8,4,Pursuers,0,11,4,106.912,0.1
183,train,1,8,4,Pursuers,0,11,4,106.912,0.1
184,train,1,8,4,Pursuers,0,11,4,106.912,0.1
185,train,1,8,4,Pursuers,0,11,4,106.912,0.1
186,train,1,8,4,Pursuers,0,19,8,207.589,0.1
187,train,1,8,4,Pursuers,0,11,4,106.912,0.1
188,train,1,8,4,Pursuers,0,11,7,110.577,0.1
189,train,1,8,4,Pursuers,0,11,4,106.912,0.1
190,train,1,8,4,Pursuers,0,8,5,72.18,0.1
191,train,1,8,4,Pursuers,0,5,4,32.254,0.1
192,train,1,8,4,Pursuers,0,8,5,72.18,0.1
193,train,1,8,4,Pursuers,0,13,6,134.311,0.1
194,train,1,8,4,Pursuers,0,11,3,105.912,0.1
195,train,1,8,4,Pursuers,0,9,4,84.048,0.1
196,train,1,8,4,Pursuers,0,5,4,31.315,0.1
197,train,1,8,4,Pursuers,0,11,4,106.912,0.1
198,train,1,8,4,Pursuers,0,11,5,105.402,0.1
199,train,1,8,4,Pursuers,0,11,4,106.912,0.1
0,eval,1,8,4,Pursuers,0,11,4,,0.0
1,eval,1,8,4,Pursuers,0,11,4,,0.0
2,eval,1,8,4,Pursuers,0,11,4,,0.0
3,eval,1,8,4,Pursuers,0,11,4,,0.0
4,eval,1,8,4,Pursuers,0,11,4,,0.0
5,eval,1,8,4,Pursuers,0,11,4,,0.0
6,eval,1,8,4,Pursuers,0,11,4,,0.0
7,eval,1,8,4,Pursuers,0,11,4,,0.0
8,eval,1,8,4,Pursuers,0,11,4,,0.0
9,eval,1,8,4,Pursuers,0,11,4,,0.0
10,eval,1,8,4,Pursuers,0,11,4,,0.0
11,eval,1,8,4,Pursuers,0,11,4,,0.0
12,eval,1,8,4,Pursuers,0,11,4,,0.0
13,eval,1,8,4,Pursuers,0,11,4,,0.0
14,eval,1,8,4,Pursuers,0,11,4,,0.0
15,eval,1,8,4,Pursuers,0,11,4,,0.0
16,eval,1,8,4,Pursuers,0,11,4,,0.0
17,eval,1,8,4,Pursuers,0,11,4,,0.0
18,eval,1,8,4,Pursuers,0,11,4,,0.0
19,eval,1,8,4,Pursuers,0,11,4,,0.0
0,train,1,8,6,Pursuers,0,5,5,49.415,0.1
1,train,1,8,6,Pursuers,0,9,6,112.322,0.1
2,train,1,8,6,Pursuers,0,12,8,174.296,0.1
3,train,1,8,6,Pursuers,0,15,13,248.813,0.1
4,train,1,8,6,Pursuers,0,153,94,3058.669,0.1
5,train,1,8,6,Pursuers,0,40,32,692.609,0.1
6,train,1,8,6,Pursuers,0,12,7,195.731,0.1
7,train,1,8,6,Pursuers,0,13,4,193.581,0.1
8,train,1,8,6,Pursuers,0,52,50,876.605,0.1
9,train,1,8,6,Pursuers,0,106,72,2031.782,0.1
10,train,1,8,6,Pursuers,0,41,39,639.409,0.1
11,train,1,8,6,Pursuers,0,21,20,321.861,0.1
12,train,1,8,6,Pursuers,0,17,14,262.99,0.1
13,train,1,8,6,Pursuers,0,77,76,1333.419,0.1
14,train,1,8,6,Pursuers,0,79,70,1397.957,0.1
15,train,1,8,6,Pursuers,0,129,128,2233.432,0.1
16,train,1,8,6,Pursuers,0,91,77,1687.403,0.1
17,train,1,8,6,Pursuers,0,29,27,469.975,0.1
18,train,1,8,6,Pursuers,0,9,8,118.595,0.1
19,train,1,8,6,Evaders,1,200,172,3812.638,0.1
20,train,1,8,6,Pursuers,0,33,32,533.55,0.1
21,train,1,8,6,Pursuers,0,49,46,827.785,0.1
22,train,1,8,6,Pursuers,0,77,76,1330.072,0.1
23,train,1,8,6,Pursuers,0,11,10,153.856,0.1
24,train,1,8,6,Pursuers,0,27,26,432.087,0.1
25,train,1,8,6,Pursuers,0,138,129,3442.734,0.1
26,train,1,8,6,Evaders,1,200,188,3703.647,0.1
27,train,1,8,6,Pursuers,0,43,34,767.56,0.1
28,train,1,8,6,Pursuers,0,136,130,2372.006,0.1
29,train,1,8,6,Pursuers,0,35,33,582.037,0.1
30,train,1,8,6,Pursuers,0,153,146,3253.963,0.1
31,train,1,8,6,Pursuers,0,104,92,2155.736,0.1
32,train,1,8,6,Pursuers,0,65,38,1288.457,0.1
33,train,1,8,6,Pursuers,0,11,9,149.094,0.1
34,train,1,8,6,Pursuers,0,77,76,1325.585,0.1
35,train,1,8,6,Pursuers,0,117,116,2014.86,0.1
36,train,1,8,6,Pursuers,0,112,99,2118.096,0.1
37,train,1,8,6,Pursuers,0,85,56,1644.455,0.1
38,train,1,8,6,Pursuers,0,63,62,1050.262,0.1
39,train,1,8,6,Pursuers,0,112,99,2536.864,0.1
40,train,1,8,6,Pursuers,0,31,20,581.704,0.1
41,train,1,8,6,Evaders,1,200,176,4913.671,0.1
42,train,1,8,6,Pursuers,0,73,57,1365.462,0.1
43,train,1,8,6,Pursuers,0,63,49,1155.052,0.1
44,train,1,8,6,Pursuers,0,30,29,496.918,0.1
45,train,1,8,6,Pursuers,0,27,26,437.614,0.1
46,train,1,8,6,Pursuers,0,61,53,1085.305,0.1
47,train,1,8,6,Pursuers,0,47,39,825.665,0.1
48,train,1,8,6,Pursuers,0,21,20,333.291,0.1
49,train,1,8,6,Pursuers,0,43,43,727.023,0.1
50,train,1,8,6,Pursuers,0,63,62,1074.252,0.1
51,train,1,8,6,Pursuers,0,111,111,1930.687,0.1
52,train,1,8,6,Pursuers,0,37,29,756.38,0.1
53,train,1,8,6,Pursuers,0,17,13,261.321,0.1
54,train,1,8,6,Pursuers,0,19,18,293.356,0.1
55,train,1,8,6,Pursuers,0,137,131,2677.871,0.1
56,train,1,8,6,Evaders,1,200,150,4156.701,0.1
57,train,1,8,6,Pursuers,0,173,112,3701.059,0.1
58,train,1,8,6,Pursuers,0,55,54,931.649,0.1
59,train,1,8,6,Pursuers,0,57,56,962.588,0.1
60,train,1,8,6,Evaders,1,200,180,4733.115,0.1
61,train,1,8,6,Pursuers,0,13,12,187.365,0.1
62,train,1,8,6,Pursuers,0,97,85,2041.184,0.1
63,train,1,8,6,Pursuers,0,45,44,754.64,0.1
64,train,1,8,6,Pursuers,0,12,11,170.103,0.1
65,train,1,8,6,Evaders,1,200,181,3758.538,0.1
66,train,1,8,6,Pursuers,0,94,85,1947.365,0.1
67,train,1,8,6,Pursuers,0,49,40,869.701,0.1
68,train,1,8,6,Pursuers,0,11,8,149.678,0.1
69,train,1,8,6,Pursuers,0,12,11,177.603,0.1
70,train,1,8,6,Pursuers,0,19,18,295.068,0.1
71,train,1,8,6,Pursuers,0,11,9,147.695,0.1
72,train,1,8,6,Pursuers,0,67,62,1233.673,0.1
73,train,1,8,6,Pursuers,0,35,34,582.26,0.1
74,train,1,8,6,Pursuers,0,101,96,1764.522,0.1
75,train,1,8,6,Pursuers,0,193,142,3740.355,0.1
76,train,1,8,6,Pursuers,0,45,40,774.955,0.1
77,train,1,8,6,Pursuers,0,103,96,1834.265,0.1
78,train,1,8,6,Pursuers,0,21,20,332.672,0.1
79,train,1,8,6,Pursuers,0,35,25,641.068,0.1
80,train,1,8,6,Pursuers,0,91,77,1658.298,0.1
81,train,1,8,6,Pursuers,0,43,31,791.776,0.1
82,train,1,8,6,Pursuers,0,6,5,67.384,0.1
83,train,1,8,6,Pursuers,0,22,20,397.317,0.1
84,train,1,8,6,Pursuers,0,57,56,973.029,0.1
85,train,1,8,6,Pursuers,0,41,40,691.099,0.1
86,train,1,8,6,Pursuers,0,31,29,502.375,0.1
87,train,1,8,6,Pursuers,0,93,89,1625.554,0.1
88,train,1,8,6,Pursuers,0,34,19,644.317,0.1
89,train,1,8,6,Evaders,1,200,170,4181.854,0.1
90,train,1,8,6,Pursuers,0,23,21,363.598,0.1
91,train,1,8,6,Pursuers,0,81,66,1489.407,0.1
92,train,1,8,6,Pursuers,0,42,41,697.643,0.1
93,train,1,8,6,Pursuers,0,116,82,2534.31,0.1
94,train,1,8,6,Pursuers,0,144,128,3304.647,0.1
95,train,1,8,6,Pursuers,0,79,52,1549.181,0.1
96,train,1,8,6,Pursuers,0,33,31,540.115,0.1
97,train,1,8,6,Pursuers,0,23,22,361.536,0.1
98,train,1,8,6,Pursuers,0,49,37,907.733,0.1
99,train,1,8,6,Pursuers,0,30,19,601.218,0.1
100,train,1,8,6,Pursuers,0,42,37,826.468,0.1
101,train,1,8,6,Pursuers,0,87,77,2056.749,0.1
102,train,1,8,6,Pursuers,0,122,92,2317.968,0.1
103,train,1,8,6,Pursuers,0,81,63,1510.861,0.1
104,train,1,8,6,Pursuers,0,125,69,2562.862,0.1
105,train,1,8,6,Pursuers,0,21,20,330.555,0.1
106,train,1,8,6,Pursuers,0,105,86,1970.664,0.1
107,train,1,8,6,Pursuers,0,26,25,418.797,0.1
108,train,1,8,6,Pursuers,0,71,70,1221.885,0.1
109,train,1,8,6,Evaders,1,200,150,4222.328,0.1
110,train,1,8,6,Pursuers,0,88,67,1680.407,0.1
111,train,1,8,6,Evaders,1,200,170,4345.741,0.1
112,train,1,8,6,Evaders,1,200,141,4808.989,0.1
113,train,1,8,6,Evaders,1,200,162,3898.837,0.1
114,train,1,8,6,Pursuers,0,94,67,1768.358,0.1
115,train,1,8,6,Pursuers,0,6,5,68.118,0.1
116,train,1,8,6,Pursuers,0,59,40,1230.25,0.1
117,train,1,8,6,Pursuers,0,23,18,383.124,0.1
118,train,1,8,6,Pursuers,0,29,24,484.419,0.1
119,train,1,8,6,Pursuers,0,13,12,189.343,0.1
120,train,1,8,6,Evaders,1,200,176,4924.573,0.1
121,train,1,8,6,Pursuers,0,69,63,1214.5,0.1
122,train,1,8,6,Pursuers,0,11,10,157.672,0.1
123,train,1,8,6,Pursuers,0,89,81,1581.016,0.1
124,train,1,8,6,Pursuers,0,45,37,795.782,0.1
125,train,1,8,6,Pursuers,0,6,5,68.118,0.1
126,train,1,8,6,Evaders,1,200,149,4245.303,0.1
127,train,1,8,6,Pursuers,0,39,31,708.16,0.1
128,train,1,8,6,Pursuers,0,32,31,524.21,0.1
129,train,1,8,6,Pursuers,0,128,127,2239.748,0.1
130,train,1,8,6,Evaders,1,200,189,3701.956,0.1
131,train,1,8,6,Pursuers,0,58,57,996.072,0.1
132,train,1,8,6,Pursuers,0,96,82,2035.901,0.1
133,train,1,8,6,Pursuers,0,19,18,294.687,0.1
134,train,1,8,6,Pursuers,0,35,34,579.732,0.1
135,train,1,8,6,Pursuers,0,41,40,682.552,0.1
136,train,1,8,6,Pursuers,0,23,22,365.66,0.1
137,train,1,8,6,Pursuers,0,25,16,450.06,0.1
138,train,1,8,6,Pursuers,0,6,5,68.118,0.1
139,train,1,8,6,Pursuers,0,63,40,1220.045,0.1
140,train,1,8,6,Pursuers,0,95,77,1762.577,0.1
141,train,1,8,6,Pursuers,0,21,20,330.086,0.1
142,train,1,8,6,Pursuers,0,13,9,176.743,0.1
143,train,1,8,6,Pursuers,0,55,30,1097.189,0.1
144,train,1,8,6,Pursuers,0,31,30,506.49,0.1
145,train,1,8,6,Pursuers,0,15,14,223.586,0.1
146,train,1,8,6,Pursuers,0,24,22,424.937,0.1
147,train,1,8,6,Pursuers,0,6,5,67.384,0.1
148,train,1,8,6,Pursuers,0,102,98,1766.671,0.1
149,train,1,8,6,Pursuers,0,101,76,1895.255,0.1
150,train,1,8,6,Pursuers,0,109,75,2124.378,0.1
151,train,1,8,6,Pursuers,0,35,35,578.737,0.1
152,train,1,8,6,Pursuers,0,177,118,3521.4,0.1
153,train,1,8,6,Pursuers,0,91,74,1779.548,0.1
154,train,1,8,6,Pursuers,0,149,111,3029.383,0.1
155,train,1,8,6,Pursuers,0,11,8,143.673,0.1
156,train,1,8,6,Pursuers,0,17,15,261.793,0.1
157,train,1,8,6,Pursuers,0,23,19,381.376,0.1
158,train,1,8,6,Pursuers,0,7,6,82.883,0.1
159,train,1,8,6,Pursuers,0,77,73,1553.224,0.1
160,train,1,8,6,Evaders,1,200,153,4070.327,0.1
161,train,1,8,6,Pursuers,0,11,10,153.856,0.1
162,train,1,8,6,Pursuers,0,42,41,702.129,0.1
163,train,1,8,6,Pursuers,0,45,26,875.311,0.1
164,train,1,8,6,Pursuers,0,69,60,1218.077,0.1
165,train,1,8,6,Pursuers,0,7,5,80.874,0.1
166,train,1,8,6,Pursuers,0,25,24,399.128,0.1
167,train,1,8,6,Pursuers,0,15,14,223.626,0.1
168,train,1,8,6,Pursuers,0,52,35,977.706,0.1
169,train,1,8,6,Pursuers,0,55,54,932.073,0.1
170,train,1,8,6,Pursuers,0,67,49,1260.096,0.1
171,train,1,8,6,Pursuers,0,11,10,153.856,0.1
172,train,1,8,6,Pursuers,0,196,156,4608.945,0.1
173,train,1,8,6,Pursuers,0,63,44,1191.948,0.1
174,train,1,8,6,Pursuers,0,64,55,1136.784,0.1
175,train,1,8,6,Pursuers,0,9,7,116.635,0.1
176,train,1,8,6,Pursuers,0,23,18,381.374,0.1
177,train,1,8,6,Pursuers,0,11,10,153.856,0.1
178,train,1,8,6,Pursuers,0,70,43,1494.55,0.1
179,train,1,8,6,Pursuers,0,9,8,118.37,0.1
180,train,1,8,6,Pursuers,0,97,77,1800.563,0.1
181,train,1,8,6,Pursuers,0,31,30,504.384,0.1
182,train,1,8,6,Pursuers,0,27,25,433.252,0.1
183,train,1,8,6,Evaders,1,200,192,4296.209,0.1
184,train,1,8,6,Pursuers,0,7,6,82.883,0.1
